,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
75,2018-05-04,10785.15,10601.7,183.4499999999989,10741.95,40%,10815.33,10668.570000000002,low,10800,2018-05-17,0,NIFTY1851710800CE,CE,2018-05-17 15:16:00,,2018-05-17 15:30:00,,Expiry Closing,,,,20625.0,,,,,2018,11100,NIFTY1851711100CE,0.0,0.0,0.0,0.0,,
76,2018-05-11,10928.95,10665.05,263.90000000000146,10671.85,40%,10777.410000000002,10566.289999999999,low,10800,2018-05-24,3,NIFTY1852410800CE,CE,2018-05-21 10:31:00,,2018-05-24 15:30:00,,Expiry Closing,,,,20625.0,,,,,2018,11100,NIFTY1852411100CE,0.0,0.0,0.0,0.0,,
77,2018-05-18,10672.0,10417.95,254.04999999999927,10533.05,40%,10634.669999999998,10431.43,high,10450,2018-05-31,3,NIFTY18MAY10450PE,PE,2018-05-28 09:15:00,7.05,2018-05-31 15:30:00,0.05,Expiry Closing,7.0,0.071,6.929,21315.78947368421,149210.52631578947,147697.1052631579,0.6028708133971292,0.5967559808612442,2018,10150,NIFTY18MAY10150PE,1.9,0.05,-1.8499999999999999,-39434.21052631579,108262.8947368421,1.202921052631579
78,2018-05-25,10763.55,10529.45,234.09999999999854,10738.45,40%,10832.09,10644.810000000001,low,10850,2018-06-07,3,NIFTY1860710850CE,CE,2018-06-04 14:09:00,,2018-06-07 09:25:00,,SL Hit,,,,20529.95391705069,,,,,2018,11150,NIFTY1860711150CE,0.0,0.0,0.0,0.0,,
79,2018-06-01,10817.5,10551.0,266.5,10736.4,40%,10843.0,10629.8,high,10650,2018-06-14,3,NIFTY1861410650PE,PE,2018-06-11 13:12:00,,2018-06-14 15:30:00,,Expiry Closing,,,,20915.49295774648,,,,,2018,10350,NIFTY1861410350PE,0.0,0.0,0.0,0.0,,
80,2018-06-08,10893.05,10709.05,184.0,10808.65,40%,10882.25,10735.05,low,10900,2018-06-21,2,NIFTY1862110900CE,CE,2018-06-19 11:10:00,,2018-06-21 15:30:00,,Expiry Closing,,,,20435.77981651376,,,,,2018,11200,NIFTY1862111200CE,0.0,0.0,0.0,0.0,,
81,2018-06-15,10833.9,10701.55,132.35000000000036,10742.7,40%,10795.640000000001,10689.76,high,10700,2018-06-28,6,NIFTY18JUN10700PE,PE,2018-06-22 14:46:00,23.05,2018-06-27 13:12:00,47.4,SL Hit,-24.349999999999998,0.7045,-25.054499999999997,20817.757009345794,-506912.38317757007,-521578.49299065414,-2.048130841121495,-2.1073878504672896,2018,10400,NIFTY18JUN10400PE,2.45,1.35,-1.1,-22899.532710280375,-544478.0257009345,-6.049755841121494
82,2018-06-15,10833.9,10701.55,132.35000000000036,10742.7,40%,10795.640000000001,10689.76,low,10800,2018-06-28,1,NIFTY18JUN10800CE,CE,2018-06-27 13:16:00,6.6,2018-06-28 15:30:00,0.05,Expiry Closing,6.55,0.06649999999999999,6.4835,20625.0,135093.75,133722.1875,0.5458333333333333,0.5402916666666666,2018,11100,NIFTY18JUN11100CE,0.45,0.05,-0.4,-8250.0,125472.1875,1.3941354166666666
83,2018-06-22,10836.95,10558.25,278.7000000000007,10612.85,40%,10724.33,10501.37,high,10500,2018-07-05,3,NIFTY1870510500PE,PE,2018-07-02 09:15:00,,2018-07-05 15:30:00,,Expiry Closing,,,,21214.285714285714,,,,,2018,10200,NIFTY1870510200PE,0.0,0.0,0.0,0.0,,
84,2018-06-29,10786.05,10605.3,180.75,10744.15,40%,10816.449999999999,10671.85,high,10650,2018-07-12,3,NIFTY1871210650PE,PE,2018-07-09 09:15:00,,2018-07-12 15:30:00,,Expiry Closing,,,,20915.49295774648,,,,,2018,10350,NIFTY1871210350PE,0.0,0.0,0.0,0.0,,
85,2018-07-13,11075.4,10926.55,148.85000000000036,10963.5,40%,11023.04,10903.96,high,10900,2018-07-26,6,NIFTY18JUL10900PE,PE,2018-07-20 12:20:00,35.15,2018-07-26 15:30:00,0.05,Expiry Closing,35.1,0.352,34.748000000000005,20435.77981651376,717295.8715596331,710102.4770642202,2.898165137614679,2.869100917431193,2018,10600,NIFTY18JUL10600PE,10.1,0.05,-10.049999999999999,-205379.58715596327,504722.88990825694,5.608032110091744
86,2018-07-20,11184.65,10946.55,238.10000000000036,11232.75,40%,11327.99,11137.51,high,11150,2018-08-02,3,NIFTY1880211150PE,PE,2018-07-30 15:05:00,,2018-08-02 15:30:00,,Expiry Closing,,,,19977.578475336322,,,,,2018,10850,NIFTY1880210850PE,0.0,0.0,0.0,0.0,,
87,2018-07-27,11390.25,11211.1,179.14999999999964,11297.8,40%,11369.46,11226.14,high,11250,2018-08-09,3,NIFTY1880911250PE,PE,2018-08-06 09:15:00,,2018-08-09 15:30:00,,Expiry Closing,,,,19800.0,,,,,2018,10950,NIFTY1880910950PE,0.0,0.0,0.0,0.0,,
88,2018-08-03,11495.1,11296.35,198.75,11474.95,40%,11554.45,11395.45,low,11550,2018-08-16,3,NIFTY1881611550CE,CE,2018-08-13 09:15:00,,2018-08-16 15:30:00,,Expiry Closing,,,,19285.714285714286,,,,,2018,11850,NIFTY1881611850CE,0.0,0.0,0.0,0.0,,
89,2018-08-10,11477.7,11340.75,136.95000000000073,11437.15,40%,11491.93,11382.369999999999,high,11400,2018-08-23,3,NIFTY1882311400PE,PE,2018-08-20 09:15:00,,2018-08-23 15:30:00,,Expiry Closing,,,,19539.473684210527,,,,,2018,11100,NIFTY1882311100PE,0.0,0.0,0.0,0.0,,
90,2018-08-17,11620.7,11432.9,187.8000000000011,11566.6,40%,11641.720000000001,11491.48,high,11500,2018-08-30,3,NIFTY18AUG11500PE,PE,2018-08-27 09:19:00,10.2,2018-08-30 15:30:00,0.05,Expiry Closing,10.149999999999999,0.10250000000000001,10.0475,19369.565217391304,196601.0869565217,194615.7065217391,0.7943478260869565,0.7863260869565216,2018,11200,NIFTY18AUG11200PE,2.05,0.05,-1.9999999999999998,-38739.1304347826,155876.5760869565,1.731961956521739
91,2018-08-24,11760.15,11532.3,227.85000000000036,11675.85,40%,11766.99,11584.710000000001,low,11750,2018-09-06,3,NIFTY1890611750CE,CE,2018-09-03 15:12:00,,2018-09-06 15:30:00,,Expiry Closing,,,,18957.44680851064,,,,,2018,12050,NIFTY1890612050CE,0.0,0.0,0.0,0.0,,
92,2018-08-31,11751.8,11393.9,357.89999999999964,11558.25,40%,11701.41,11415.09,low,11700,2018-09-12,1,NIFTY1891211700CE,CE,2018-09-11 11:34:00,,2018-09-12 15:30:00,,Expiry Closing,,,,19038.46153846154,,,,,2018,12000,NIFTY1891212000CE,0.0,0.0,0.0,0.0,,
93,2018-09-07,11602.75,11250.6,352.14999999999964,11443.5,40%,11584.36,11302.64,low,11600,2018-09-19,1,NIFTY1891911600CE,CE,2018-09-18 14:53:00,,2018-09-19 15:30:00,,Expiry Closing,,,,19202.58620689655,,,,,2018,11900,NIFTY1891911900CE,0.0,0.0,0.0,0.0,,
94,2018-09-14,11523.0,11211.1,311.89999999999964,11271.3,40%,11396.06,11146.539999999999,low,11400,2018-09-27,6,NIFTY18SEP11400CE,CE,2018-09-21 12:57:00,16.3,2018-09-27 15:30:00,0.05,Expiry Closing,16.25,0.1635,16.0865,19539.473684210527,317516.44736842107,314321.74342105264,1.282894736842105,1.2699868421052631,2018,11700,NIFTY18SEP11700CE,2.3,0.05,-2.25,-43963.81578947369,270357.92763157893,3.0039769736842103
95,2018-09-21,11346.35,10869.25,477.10000000000036,11008.1,40%,11198.94,10817.26,low,11200,2018-10-04,0,NIFTY18100411200CE,CE,2018-10-04 09:15:00,,2018-10-04 15:30:00,,Expiry Closing,,,,19888.392857142855,,,,,2018,11500,NIFTY18100411500CE,0.0,0.0,0.0,0.0,,
96,2018-09-28,11035.45,10551.85,483.60000000000036,10514.1,40%,10707.54,10320.66,low,10700,2018-10-11,6,NIFTY18101110700CE,CE,2018-10-05 15:13:00,,2018-10-11 15:30:00,,Expiry Closing,,,,20817.757009345794,,,,,2018,11000,NIFTY18101111000CE,0.0,0.0,0.0,0.0,,
97,2018-10-05,10540.1,10139.0,401.10000000000036,10331.55,40%,10491.99,10171.109999999999,high,10150,2018-10-17,5,NIFTY18101710150PE,PE,2018-10-12 14:16:00,,2018-10-17 15:30:00,,Expiry Closing,,,,21945.81280788177,,,,,2018,9850,NIFTY1810179850PE,0.0,0.0,0.0,0.0,,
98,2018-10-12,10709.5,10329.5,380.0,10339.7,40%,10491.7,10187.7,low,10500,2018-10-25,2,NIFTY18OCT10500CE,CE,2018-10-23 09:15:00,3.35,2018-10-25 15:30:00,0.05,Expiry Closing,3.3000000000000003,0.034,3.2660000000000005,21214.285714285714,70007.14285714286,69285.85714285714,0.28285714285714286,0.2799428571428572,2018,10800,NIFTY18OCT10800CE,1.2,0.05,-1.15,-24396.42857142857,44889.42857142858,0.4987714285714287
99,2018-10-19,10405.85,10102.5,303.35000000000036,10122.35,40%,10243.69,10001.01,high,10000,2018-11-01,3,NIFTY18110110000PE,PE,2018-10-29 15:10:00,,2018-11-01 15:30:00,,Expiry Closing,,,,22275.0,,,,,2018,9700,NIFTY1811019700PE,0.0,0.0,0.0,0.0,,
100,2018-11-02,10614.45,10460.75,153.70000000000073,10614.7,40%,10676.18,10553.220000000001,low,10700,2018-11-15,6,NIFTY18111510700CE,CE,2018-11-09 09:15:00,,2018-11-09 10:44:00,,SL Hit,,,,20817.757009345794,,,,,2018,11000,NIFTY18111511000CE,0.0,0.0,0.0,0.0,,
101,2018-11-09,10651.2,10441.9,209.3000000000011,10644.0,40%,10727.720000000001,10560.279999999999,high,10550,2018-11-22,3,NIFTY18112210550PE,PE,2018-11-19 09:15:00,,2018-11-22 15:30:00,,Expiry Closing,,,,21113.744075829385,,,,,2018,10250,NIFTY18112210250PE,0.0,0.0,0.0,0.0,,
102,2018-11-09,10651.2,10441.9,209.3000000000011,10644.0,40%,10727.720000000001,10560.279999999999,low,10750,2018-11-22,0,NIFTY18112210750CE,CE,2018-11-22 13:41:00,,2018-11-22 15:30:00,,Expiry Closing,,,,20720.93023255814,,,,,2018,11050,NIFTY18112211050CE,0.0,0.0,0.0,0.0,,
103,2018-11-16,10774.25,10513.15,261.10000000000036,10568.3,40%,10672.74,10463.859999999999,high,10450,2018-11-29,2,NIFTY18NOV10450PE,PE,2018-11-27 13:45:00,7.45,2018-11-29 15:30:00,0.05,Expiry Closing,7.4,0.075,7.325,21315.78947368421,157736.84210526317,156138.15789473685,0.6373205741626795,0.6308612440191388,2018,10150,NIFTY18NOV10150PE,1.8,0.05,-1.75,-37302.63157894737,118835.5263157895,1.3203947368421056
104,2018-11-23,10880.45,10490.45,390.0,10892.1,40%,11048.1,10736.1,low,11050,2018-12-06,0,NIFTY18120611050CE,CE,2018-12-06 09:15:00,,2018-12-06 15:30:00,,Expiry Closing,,,,20158.37104072398,,,,,2018,11350,NIFTY18120611350CE,0.0,0.0,0.0,0.0,,
105,2018-11-30,10941.05,10588.3,352.75,10644.8,40%,10785.9,10503.699999999999,high,10500,2018-12-13,0,NIFTY18121310500PE,PE,2018-12-13 09:15:00,,2018-12-13 15:30:00,,Expiry Closing,,,,21214.285714285714,,,,,2018,10200,NIFTY18121310200PE,0.0,0.0,0.0,0.0,,
106,2018-11-30,10941.05,10588.3,352.75,10644.8,40%,10785.9,10503.699999999999,low,10800,2018-12-13,3,NIFTY18121310800CE,CE,2018-12-10 09:45:00,,2018-12-13 15:30:00,,Expiry Closing,,,,20625.0,,,,,2018,11100,NIFTY18121311100CE,0.0,0.0,0.0,0.0,,
107,2018-12-14,10984.75,10753.05,231.70000000000073,10944.25,40%,11036.93,10851.57,low,11050,2018-12-27,6,NIFTY18DEC11050CE,CE,2018-12-21 10:20:00,21.8,2018-12-27 15:30:00,0.05,Expiry Closing,21.75,0.21850000000000003,21.5315,20158.37104072398,438444.5701357466,434039.9660633484,1.7714932126696832,1.7536968325791855,2018,11350,NIFTY18DEC11350CE,1.4,0.05,-1.3499999999999999,-27213.800904977372,406826.16515837103,4.5202907239819
108,2018-12-28,10923.1,10662.35,260.75,10699.7,40%,10804.0,10595.400000000001,high,10600,2019-01-10,3,NIFTY1911010600PE,PE,2019-01-07 09:15:00,,2019-01-10 15:30:00,,Expiry Closing,,,,21014.150943396224,,,,,2019,10300,NIFTY1911010300PE,0.0,0.0,0.0,0.0,,
109,2019-01-04,10870.35,10628.8,241.5500000000011,10834.75,40%,10931.37,10738.13,low,10950,2019-01-17,3,NIFTY1911710950CE,CE,2019-01-14 09:22:00,,2019-01-15 15:00:00,,SL Hit,,,,20342.465753424658,,,,,2019,11250,NIFTY1911711250CE,0.0,0.0,0.0,0.0,,
110,2019-01-11,10930.4,10692.45,237.9499999999989,10914.85,40%,11010.03,10819.67,low,11000,2019-01-24,1,NIFTY1912411000CE,CE,2019-01-23 15:15:00,,2019-01-24 15:30:00,,Expiry Closing,,,,20250.0,,,,,2019,11300,NIFTY1912411300CE,0.0,0.0,0.0,0.0,,
111,2019-01-18,10987.2,10798.9,188.3000000000011,10859.75,40%,10935.07,10784.43,low,10950,2019-01-31,6,NIFTY19JAN10950CE,CE,2019-01-25 14:19:00,27.95,2019-01-31 15:30:00,0.05,Expiry Closing,27.9,0.28,27.619999999999997,20342.465753424658,567554.794520548,561858.904109589,2.293150684931507,2.2701369863013694,2019,11250,NIFTY19JAN11250CE,2.05,0.05,-1.9999999999999998,-40684.93150684931,521173.97260273976,5.79082191780822
112,2019-01-25,10931.35,10583.95,347.39999999999964,10851.35,40%,10990.31,10712.390000000001,high,10700,2019-02-07,1,NIFTY1920710700PE,PE,2019-02-06 09:22:00,,2019-02-07 15:30:00,,Expiry Closing,,,,20817.757009345794,,,,,2019,10400,NIFTY1920710400PE,0.0,0.0,0.0,0.0,,
113,2019-02-01,11117.9,10813.65,304.25,11023.5,40%,11145.2,10901.8,low,11150,2019-02-14,3,NIFTY1921411150CE,CE,2019-02-11 09:15:00,5.2,2019-02-14 15:30:00,0.1,Expiry Closing,5.1000000000000005,0.053,5.047000000000001,19977.578475336322,101885.65022421525,100826.83856502244,0.4116591928251122,0.4073811659192826,2019,11450,NIFTY1921411450CE,1.0,0.1,-0.9,-17979.820627802692,82847.01793721975,0.9205224215246639
114,2019-02-08,11041.15,10718.85,322.2999999999993,10780.25,40%,10909.17,10651.33,low,10900,2019-02-21,6,NIFTY1922110900CE,CE,2019-02-15 11:03:00,15.55,2019-02-21 15:30:00,0.05,Expiry Closing,15.5,0.15600000000000003,15.344,20435.77981651376,316754.5871559633,313566.6055045871,1.2798165137614679,1.2669357798165137,2019,11200,NIFTY1922111200CE,1.3,0.05,-1.25,-25544.724770642202,288021.88073394494,3.2002431192660548
115,2019-02-15,10808.8,10585.9,222.89999999999964,10782.7,40%,10871.86,10693.54,high,10700,2019-02-28,3,NIFTY19FEB10700PE,PE,2019-02-25 15:04:00,12.95,2019-02-28 15:30:00,0.05,Expiry Closing,12.899999999999999,0.13,12.769999999999998,20817.757009345794,268549.0654205607,265842.75700934575,1.0850467289719625,1.0741121495327102,2019,10400,NIFTY19FEB10400PE,3.0,0.05,-2.95,-61412.3831775701,204430.37383177565,2.2714485981308403
116,2019-02-22,10939.55,10729.45,210.09999999999854,10842.65,40%,10926.689999999999,10758.61,high,10750,2019-03-07,2,NIFTY1930710750PE,PE,2019-03-05 13:24:00,10.35,2019-03-07 15:30:00,0.05,Expiry Closing,10.299999999999999,0.10400000000000001,10.196,20720.93023255814,213425.58139534883,211270.6046511628,0.8623255813953488,0.8536186046511628,2019,10450,NIFTY1930710450PE,1.6,0.05,-1.55,-32117.44186046512,179153.16279069768,1.9905906976744185
117,2019-03-01,11088.75,10818.7,270.0499999999993,11038.85,40%,11146.87,10930.83,high,10950,2019-03-14,3,NIFTY1931410950PE,PE,2019-03-11 11:31:00,8.6,2019-03-14 15:30:00,0.05,Expiry Closing,8.549999999999999,0.08650000000000001,8.4635,20342.465753424658,173928.0821917808,172168.45890410958,0.7027397260273971,0.6956301369863014,2019,10650,NIFTY1931410650PE,1.8,0.05,-1.75,-35599.31506849315,136569.1438356164,1.517434931506849
118,2019-03-08,11383.4,11009.2,374.1999999999989,11376.85,40%,11526.53,11227.17,high,11250,2019-03-20,2,NIFTY1932011250PE,PE,2019-03-18 09:32:00,7.45,2019-03-20 15:30:00,0.1,Expiry Closing,7.3500000000000005,0.0755,7.274500000000001,19800.0,145530.0,144035.1,0.5880000000000001,0.58196,2019,10950,NIFTY1932010950PE,2.3,0.05,-2.25,-44550.0,99485.1,1.10539
119,2019-03-15,11552.5,11372.2,180.29999999999927,11545.2,40%,11617.32,11473.080000000002,low,11600,2019-03-28,6,NIFTY19MAR11600CE,CE,2019-03-22 14:10:00,25.95,2019-03-28 13:51:00,3.55,SL Hit,22.4,0.295,22.104999999999997,19202.58620689655,430137.9310344827,424473.1681034482,1.7379310344827585,1.7150431034482756,2019,11900,NIFTY19MAR11900CE,1.75,0.05,-1.7,-32644.396551724134,391828.77155172406,4.3536530172413785
120,2019-03-22,11587.5,11311.95,275.5499999999993,11625.45,40%,11735.67,11515.230000000001,high,11500,2019-04-04,3,NIFTY1940411500PE,PE,2019-04-01 14:34:00,8.75,2019-04-04 15:30:00,0.05,Expiry Closing,8.7,0.08800000000000001,8.612,19369.565217391304,168515.21739130432,166810.69565217392,0.6808695652173912,0.6739826086956521,2019,11200,NIFTY1940411200PE,2.05,0.05,-1.9999999999999998,-38739.1304347826,128071.56521739133,1.423017391304348
121,2019-03-29,11760.85,11559.65,201.20000000000073,11638.4,40%,11718.88,11557.92,low,11700,2019-04-11,3,NIFTY1941111700CE,CE,2019-04-08 14:26:00,19.0,2019-04-11 15:30:00,0.05,Expiry Closing,18.95,0.1905,18.7595,19038.46153846154,360778.8461538461,357152.01923076925,1.4576923076923076,1.4430384615384615,2019,12000,NIFTY1941112000CE,1.25,0.05,-1.2,-22846.153846153848,334305.8653846154,3.7145096153846153
122,2019-04-05,11710.05,11549.8,160.25,11612.85,40%,11676.95,11548.75,high,11550,2019-04-18,3,NIFTY1941811550PE,PE,2019-04-15 10:24:00,12.95,2019-04-18 15:30:00,0.05,Expiry Closing,12.899999999999999,0.13,12.769999999999998,19285.714285714286,248785.71428571426,246278.5714285714,1.0051948051948052,0.9950649350649348,2019,11250,NIFTY1941811250PE,1.9,0.05,-1.8499999999999999,-35678.57142857143,210599.99999999997,2.3399999999999994
123,2019-04-12,11856.15,11579.75,276.39999999999964,11727.05,40%,11837.609999999999,11616.49,low,11850,2019-04-25,3,NIFTY19APR11850CE,CE,2019-04-22 14:41:00,5.65,2019-04-25 15:30:00,0.1,Expiry Closing,5.550000000000001,0.0575,5.492500000000001,18797.46835443038,104325.94936708863,103245.09493670888,0.4215189873417722,0.41715189873417724,2019,12200,NIFTY19APR12200CE,1.05,0.05,-1.0,-18797.46835443038,84447.62658227849,0.9383069620253166
124,2019-04-19,11796.6,11564.9,231.70000000000073,11683.75,40%,11776.43,11591.07,high,11600,2019-05-02,0,NIFTY1950211600PE,PE,2019-05-02 10:13:00,0.45,2019-05-02 15:30:00,0.05,Expiry Closing,0.4,0.005,0.395,19202.58620689655,7681.0344827586205,7585.021551724138,0.03103448275862069,0.03064655172413793,2019,11300,NIFTY1950211300PE,0.05,0.05,0.0,0.0,7585.021551724138,0.08427801724137932
125,2019-04-26,11789.1,11656.0,133.10000000000036,11722.6,40%,11775.84,11669.36,low,11800,2019-05-09,3,NIFTY1950911800CE,CE,2019-05-06 09:15:00,10.25,2019-05-09 15:30:00,0.05,Expiry Closing,10.2,0.10300000000000001,10.097,18877.118644067796,192546.6101694915,190602.26694915252,0.7779661016949151,0.7701101694915254,2019,12100,NIFTY1950912100CE,0.45,0.05,-0.4,-7550.847457627118,183051.4194915254,2.033904661016949
126,2019-05-10,11345.45,11108.45,237.0,11261.9,40%,11356.699999999999,11167.1,high,11150,2019-05-23,3,NIFTY1952311150PE,PE,2019-05-20 09:15:00,58.65,2019-05-23 15:30:00,0.15,Expiry Closing,58.5,0.588,57.912,19977.578475336322,1168688.3408071748,1156941.524663677,4.721973094170404,4.674511210762332,2019,10850,NIFTY1952310850PE,65.95,0.05,-65.9,-1316522.4215246637,-159580.89686098672,-1.773121076233186
127,2019-05-24,11968.15,11658.4,309.75,11999.8,40%,12123.699999999999,11875.9,low,12100,2019-06-06,6,NIFTY1960612100CE,CE,2019-05-31 12:00:00,16.35,2019-06-03 09:27:00,17.1,SL Hit,-0.75,0.3345,-1.0845,18409.090909090908,-13806.81818181818,-19964.659090909092,-0.05578512396694214,-0.08066528925619834,2019,12450,NIFTY1960612450CE,1.05,1.5,0.44999999999999996,8284.090909090908,-11680.568181818184,-0.12978409090909093
128,2019-05-31,12102.05,11830.65,271.39999999999964,11865.2,40%,11973.76,11756.640000000001,high,11750,2019-06-13,3,NIFTY1961311750PE,PE,2019-06-10 09:34:00,10.65,2019-06-13 11:31:00,1.3,SL Hit,9.35,0.11950000000000001,9.2305,18957.44680851064,177252.12765957447,174986.71276595743,0.7161702127659574,0.7070170212765957,2019,11450,NIFTY1961311450PE,1.95,0.1,-1.8499999999999999,-35071.276595744675,139915.43617021275,1.5546159574468084
129,2019-06-07,12000.3,11769.65,230.64999999999964,11910.1,40%,12002.36,11817.84,low,12000,2019-06-20,6,NIFTY1962012000CE,CE,2019-06-14 15:12:00,12.3,2019-06-20 15:30:00,0.05,Expiry Closing,12.25,0.12350000000000001,12.1265,18562.5,227390.625,225098.15625,0.91875,0.9094875,2019,12350,NIFTY1962012350CE,1.15,0.05,-1.0999999999999999,-20418.749999999996,204679.40625,2.274215625
130,2019-06-14,11911.45,11625.2,286.25,11827.6,40%,11942.1,11713.1,low,11950,2019-06-27,6,NIFTY19JUN11950CE,CE,2019-06-21 15:06:00,11.55,2019-06-27 15:30:00,0.05,Expiry Closing,11.5,0.11600000000000002,11.384,18640.167364016736,214361.92468619245,212199.6652719665,0.8661087866108786,0.8573723849372386,2019,12300,NIFTY19JUN12300CE,1.15,0.05,-1.0999999999999999,-20504.184100418406,191695.4811715481,2.129949790794979
131,2019-06-21,11910.8,11651.15,259.64999999999964,11861.15,40%,11965.01,11757.289999999999,high,11750,2019-07-04,0,NIFTY1970411750PE,PE,2019-07-04 14:49:00,0.05,2019-07-04 15:30:00,0.05,Expiry Closing,0.0,0.001,-0.001,18957.44680851064,0.0,-18.95744680851064,0.0,-7.659574468085106e-05,2019,11450,NIFTY1970411450PE,0.0,0.0,0.0,0.0,-18.95744680851064,-0.00021063829787234045
132,2019-06-28,11969.0,11775.85,193.14999999999964,11964.75,40%,12042.01,11887.49,low,12050,2019-07-11,6,NIFTY1971112050CE,CE,2019-07-05 11:45:00,34.85,2019-07-11 15:30:00,0.05,Expiry Closing,34.800000000000004,0.349,34.45100000000001,18485.477178423236,643294.6058091287,636843.174273859,2.599170124481328,2.5731037344398344,2019,12400,NIFTY1971112400CE,1.8,0.05,-1.75,-32349.585062240665,604493.5892116183,6.716595435684648
133,2019-07-12,11706.6,11532.5,174.10000000000036,11627.95,40%,11697.59,11558.310000000001,low,11700,2019-07-25,6,NIFTY19JUL11700CE,CE,2019-07-19 09:42:00,17.95,2019-07-25 15:30:00,0.05,Expiry Closing,17.9,0.18,17.72,19038.46153846154,340788.4615384615,337361.53846153844,1.3769230769230767,1.3630769230769229,2019,12000,NIFTY19JUL12000CE,1.55,0.05,-1.5,-28557.69230769231,308803.8461538461,3.4311538461538458
134,2019-07-19,11639.9,11230.2,409.6999999999989,11247.45,40%,11411.33,11083.570000000002,low,11400,2019-08-01,2,NIFTY1980111400CE,CE,2019-07-30 14:55:00,2.2,2019-08-01 15:30:00,0.05,Expiry Closing,2.1500000000000004,0.0225,2.1275000000000004,19539.473684210527,42009.86842105264,41570.2302631579,0.16973684210526319,0.1679605263157895,2019,11700,NIFTY1980111700CE,0.5,0.05,-0.45,-8792.763157894737,32777.46710526316,0.36419407894736844
135,2019-08-02,11079.8,10782.75,297.0499999999993,11087.9,40%,11206.72,10969.08,low,11200,2019-08-14,1,NIFTY1981411200CE,CE,2019-08-13 14:43:00,1.55,2019-08-14 15:30:00,0.05,Expiry Closing,1.5,0.016,1.484,19888.392857142855,29832.589285714283,29514.374999999996,0.12053571428571429,0.11925,2019,11500,NIFTY1981411500CE,0.55,0.05,-0.5,-9944.196428571428,19570.17857142857,0.21744642857142854
136,2019-08-09,11181.3,10904.8,276.5,11043.65,40%,11154.25,10933.05,low,11150,2019-08-22,6,NIFTY1982211150CE,CE,2019-08-16 09:34:00,21.0,2019-08-22 15:30:00,0.05,Expiry Closing,20.95,0.21050000000000002,20.7395,19977.578475336322,418530.26905829593,414324.9887892376,1.691031390134529,1.6740403587443948,2019,11450,NIFTY1982211450CE,2.15,0.05,-2.1,-41952.91479820628,372372.0739910313,4.1374674887892375
137,2019-08-16,11146.8,10718.95,427.84999999999854,10699.6,40%,10870.74,10528.460000000001,high,10550,2019-08-29,3,NIFTY19AUG10550PE,PE,2019-08-26 09:15:00,7.3,2019-08-29 15:30:00,0.05,Expiry Closing,7.25,0.0735,7.1765,21113.744075829385,153074.64454976303,151522.78436018957,0.6184834123222748,0.6122132701421801,2019,10250,NIFTY19AUG10250PE,1.65,0.05,-1.5999999999999999,-33781.99052132701,117740.79383886256,1.3082310426540285
138,2019-08-23,11129.05,10637.75,491.2999999999993,10987.8,40%,11184.32,10791.279999999999,low,11200,2019-09-05,2,NIFTY1990511200CE,CE,2019-09-03 15:17:00,1.4,2019-09-05 15:30:00,0.05,Expiry Closing,1.3499999999999999,0.014499999999999999,1.3355,19888.392857142855,26849.33035714285,26560.948660714283,0.10848214285714283,0.10731696428571427,2019,11500,NIFTY1990511500CE,0.65,0.05,-0.6,-11933.035714285712,14627.91294642857,0.16253236607142857
139,2019-08-30,11042.35,10746.6,295.75,10883.8,40%,11002.099999999999,10765.5,high,10750,2019-09-12,3,NIFTY1991210750PE,PE,2019-09-09 10:34:00,8.15,2019-09-12 15:30:00,0.05,Expiry Closing,8.1,0.08200000000000002,8.017999999999999,20720.93023255814,167839.53488372095,166140.41860465115,0.6781395348837209,0.6712744186046511,2019,10450,NIFTY1991210450PE,0.95,0.05,-0.8999999999999999,-18648.837209302324,147491.58139534883,1.6387953488372093
140,2019-09-06,11081.75,10867.65,214.10000000000036,10986.8,40%,11072.439999999999,10901.16,high,10900,2019-09-19,6,NIFTY1991910900PE,PE,2019-09-13 15:05:00,13.95,2019-09-17 13:25:00,66.6,SL Hit,-52.64999999999999,0.8055,-53.455499999999994,20435.77981651376,-1075943.8073394494,-1092404.8279816513,-4.347247706422018,-4.413756880733945,2019,10600,NIFTY1991910600PE,1.95,3.8,1.8499999999999999,37806.192660550456,-1054598.635321101,-11.7177626146789
141,2019-09-06,11081.75,10867.65,214.10000000000036,10986.8,40%,11072.439999999999,10901.16,low,11050,2019-09-19,2,NIFTY1991911050CE,CE,2019-09-17 12:16:00,15.35,2019-09-19 15:30:00,0.05,Expiry Closing,15.299999999999999,0.154,15.145999999999999,20158.37104072398,308423.0769230769,305318.6877828054,1.246153846153846,1.2336108597285067,2019,11350,NIFTY1991911350CE,0.65,0.05,-0.6,-12095.022624434388,293223.66515837103,3.2580407239819005
